Product Name,Category Name,Forecast Date,Actual Demand,Moving Average Prediction,Weighted Moving Average Prediction,Linear Regression Prediction,Best Model,Final Predicted Demand,MAE,RMSE,MAPE,R2 Score,Demand Trend,Forecast Risk Level
Bridgestone e6 Straight Distance NFL Carolina,Electronics,2017-04-17,1,2.2857142857142856,2.4285714285714284,3.4665916828793777,Linear Regression,3.4665916828793777,1.474086821460562,1.738287602130125,31.48631348161253,-0.024003609724650543,Stable Demand,MEDIUM
Bridgestone e6 Straight Distance NFL Carolina,Electronics,2017-04-21,1,2.142857142857143,2.107142857142857,3.4272916478146773,Linear Regression,3.4272916478146773,1.474086821460562,1.738287602130125,31.48631348161253,-0.024003609724650543,Stable Demand,MEDIUM
Bridgestone e6 Straight Distance NFL San Dieg,Electronics,2016-10-15,4,4.0,4.321428571428571,3.651465639174755,Linear Regression,3.651465639174755,1.4794588306788017,1.948966118723984,38.6561840053817,-0.015606259453167182,Stable Demand,MEDIUM
Bridgestone e6 Straight Distance NFL San Dieg,Electronics,2016-10-20,4,3.857142857142857,4.321428571428571,3.6598087510866417,Linear Regression,3.6598087510866417,1.4794588306788017,1.948966118723984,38.6561840053817,-0.015606259453167182,Stable Demand,MEDIUM
Bridgestone e6 Straight Distance NFL San Dieg,Electronics,2016-10-21,5,4.285714285714286,4.357142857142857,3.668005738880918,Linear Regression,3.668005738880918,1.4794588306788017,1.948966118723984,38.6561840053817,-0.015606259453167182,Stable Demand,MEDIUM
Bridgestone e6 Straight Distance NFL San Dieg,Electronics,2016-10-25,2,4.428571428571429,4.535714285714286,3.695477148946247,Linear Regression,3.695477148946247,1.4794588306788017,1.948966118723984,38.6561840053817,-0.015606259453167182,Stable Demand,MEDIUM
Bridgestone e6 Straight Distance NFL San Dieg,Electronics,2016-10-27,3,4.0,3.9285714285714284,3.664509169363538,Linear Regression,3.664509169363538,1.4794588306788017,1.948966118723984,38.6561840053817,-0.015606259453167182,Stable Demand,MEDIUM
Bridgestone e6 Straight Distance NFL San Dieg,Electronics,2016-10-29,3,3.857142857142857,3.6785714285714284,3.653288740245262,Linear Regression,3.653288740245262,1.4794588306788017,1.948966118723984,38.6561840053817,-0.015606259453167182,Stable Demand,MEDIUM
Bridgestone e6 Straight Distance NFL San Dieg,Electronics,2016-11-04,8,4.142857142857143,3.4642857142857144,3.6422524843577473,Linear Regression,3.6422524843577473,1.4794588306788017,1.948966118723984,38.6561840053817,-0.015606259453167182,Stable Demand,MEDIUM
Bridgestone e6 Straight Distance NFL San Dieg,Electronics,2016-11-14,3,4.142857142857143,4.428571428571429,3.7266347687400323,Linear Regression,3.7266347687400323,1.4794588306788017,1.948966118723984,38.6561840053817,-0.015606259453167182,Stable Demand,MEDIUM
Bridgestone e6 Straight Distance NFL San Dieg,Electronics,2016-11-17,4,4.0,4.142857142857143,3.7148273527420446,Linear Regression,3.7148273527420446,1.4794588306788017,1.948966118723984,38.6561840053817,-0.015606259453167182,Stable Demand,MEDIUM
Bridgestone e6 Straight Distance NFL San Dieg,Electronics,2016-11-19,2,4.0,4.142857142857143,3.722078154341411,Linear Regression,3.722078154341411,1.4794588306788017,1.948966118723984,38.6561840053817,-0.015606259453167182,Stable Demand,MEDIUM
Bridgestone e6 Straight Distance NFL San Dieg,Electronics,2016-11-20,1,3.5714285714285716,3.642857142857143,3.6916467357604748,Linear Regression,3.6916467357604748,1.4794588306788017,1.948966118723984,38.6561840053817,-0.015606259453167182,Stable Demand,MEDIUM
Bridgestone e6 Straight Distance NFL San Dieg,Electronics,2016-11-22,2,3.4285714285714284,3.0,3.643016980386995,Linear Regression,3.643016980386995,1.4794588306788017,1.948966118723984,38.6561840053817,-0.015606259453167182,Stable Demand,MEDIUM
Bridgestone e6 Straight Distance NFL San Dieg,Electronics,2016-11-28,3,3.2857142857142856,2.642857142857143,3.6137796131275812,Linear Regression,3.6137796131275812,1.4794588306788017,1.948966118723984,38.6561840053817,-0.015606259453167182,Stable Demand,MEDIUM
Bridgestone e6 Straight Distance NFL San Dieg,Electronics,2016-11-30,1,3.2857142857142856,2.5714285714285716,3.603531438415159,Linear Regression,3.603531438415159,1.4794588306788017,1.948966118723984,38.6561840053817,-0.015606259453167182,Stable Demand,MEDIUM
Bridgestone e6 Straight Distance NFL San Dieg,Electronics,2016-12-08,3,2.2857142857142856,2.0,3.55657962109575,Linear Regression,3.55657962109575,1.4794588306788017,1.948966118723984,38.6561840053817,-0.015606259453167182,Stable Demand,MEDIUM
Bridgestone e6 Straight Distance NFL San Dieg,Electronics,2016-12-11,3,2.2857142857142856,2.1785714285714284,3.5470764807846784,Linear Regression,3.5470764807846784,1.4794588306788017,1.948966118723984,38.6561840053817,-0.015606259453167182,Stable Demand,MEDIUM
Bridgestone e6 Straight Distance NFL San Dieg,Electronics,2016-12-13,4,2.142857142857143,2.357142857142857,3.537723597670814,Linear Regression,3.537723597670814,1.4794588306788017,1.948966118723984,38.6561840053817,-0.015606259453167182,Stable Demand,MEDIUM
Bridgestone e6 Straight Distance NFL San Dieg,Electronics,2016-12-20,4,2.4285714285714284,2.8214285714285716,3.5466998754669987,Linear Regression,3.5466998754669987,1.4794588306788017,1.948966118723984,38.6561840053817,-0.015606259453167182,Stable Demand,MEDIUM
Bridgestone e6 Straight Distance NFL San Dieg,Electronics,2016-12-28,7,2.857142857142857,3.2142857142857144,3.5555327025915258,Linear Regression,3.5555327025915258,1.4794588306788017,1.948966118723984,38.6561840053817,-0.015606259453167182,Stable Demand,MEDIUM
Bridgestone e6 Straight Distance NFL San Dieg,Electronics,2016-12-30,8,3.5714285714285716,4.25,3.6182789123965597,Linear Regression,3.6182789123965597,1.4794588306788017,1.948966118723984,38.6561840053817,-0.015606259453167182,Stable Demand,MEDIUM
Bridgestone e6 Straight Distance NFL San Dieg,Electronics,2016-12-31,3,4.285714285714286,5.357142857142857,3.6979760029087383,Linear Regression,3.6979760029087383,1.4794588306788017,1.948966118723984,38.6561840053817,-0.015606259453167182,Stable Demand,MEDIUM
Bridgestone e6 Straight Distance NFL San Dieg,Electronics,2017-01-01,1,4.571428571428571,5.035714285714286,3.687139654067905,Linear Regression,3.687139654067905,1.4794588306788017,1.948966118723984,38.6561840053817,-0.015606259453167182,Stable Demand,MEDIUM
Bridgestone e6 Straight Distance NFL San Dieg,Electronics,2017-01-02,5,4.285714285714286,4.142857142857143,3.6409126984126985,Linear Regression,3.6409126984126985,1.4794588306788017,1.948966118723984,38.6561840053817,-0.015606259453167182,Stable Demand,MEDIUM
Bridgestone e6 Straight Distance NFL San Dieg,Electronics,2017-01-06,4,4.571428571428571,4.321428571428571,3.6661946902654865,Linear Regression,3.6661946902654865,1.4794588306788017,1.948966118723984,38.6561840053817,-0.015606259453167182,Stable Demand,MEDIUM
Bridgestone e6 Straight Distance NFL San Dieg,Electronics,2017-01-14,2,4.571428571428571,4.178571428571429,3.673463022884098,Linear Regression,3.673463022884098,1.4794588306788017,1.948966118723984,38.6561840053817,-0.015606259453167182,Stable Demand,MEDIUM
Bridgestone e6 Straight Distance NFL San Dieg,Electronics,2017-01-16,4,4.285714285714286,3.5357142857142856,3.6455290207898603,Linear Regression,3.6455290207898603,1.4794588306788017,1.948966118723984,38.6561840053817,-0.015606259453167182,Stable Demand,MEDIUM
Bridgestone e6 Straight Distance NFL San Dieg,Electronics,2017-01-20,4,3.857142857142857,3.4642857142857144,3.6529533440588366,Linear Regression,3.6529533440588366,1.4794588306788017,1.948966118723984,38.6561840053817,-0.015606259453167182,Stable Demand,MEDIUM
Bridgestone e6 Straight Distance NFL San Dieg,Electronics,2017-01-23,4,3.2857142857142856,3.5,3.6602620087336244,Linear Regression,3.6602620087336244,1.4794588306788017,1.948966118723984,38.6561840053817,-0.015606259453167182,Stable Demand,MEDIUM
Bridgestone e6 Straight Distance NFL San Dieg,Electronics,2017-01-25,5,3.4285714285714284,3.6785714285714284,3.6674571805006586,Linear Regression,3.6674571805006586,1.4794588306788017,1.948966118723984,38.6561840053817,-0.015606259453167182,Stable Demand,MEDIUM
Bridgestone e6 Straight Distance NFL San Dieg,Electronics,2017-02-07,2,4.0,4.071428571428571,3.691782355575459,Linear Regression,3.691782355575459,1.4794588306788017,1.948966118723984,38.6561840053817,-0.015606259453167182,Stable Demand,MEDIUM
Bridgestone e6 Straight Distance NFL San Dieg,Electronics,2017-02-09,3,3.5714285714285716,3.5714285714285716,3.6642370874648513,Linear Regression,3.6642370874648513,1.4794588306788017,1.948966118723984,38.6561840053817,-0.015606259453167182,Stable Demand,MEDIUM
Bridgestone e6 Straight Distance NFL San Dieg,Electronics,2017-02-10,4,3.4285714285714284,3.4285714285714284,3.654194637027255,Linear Regression,3.654194637027255,1.4794588306788017,1.948966118723984,38.6561840053817,-0.015606259453167182,Stable Demand,MEDIUM
Bridgestone e6 Straight Distance NFL San Dieg,Electronics,2017-02-13,3,3.7142857142857144,3.5714285714285716,3.6613202400436444,Linear Regression,3.6613202400436444,1.4794588306788017,1.948966118723984,38.6561840053817,-0.015606259453167182,Stable Demand,MEDIUM
Bridgestone e6 Straight Distance NFL San Dieg,Electronics,2017-02-15,8,3.5714285714285716,3.392857142857143,3.651388388027407,Linear Regression,3.651388388027407,1.4794588306788017,1.948966118723984,38.6561840053817,-0.015606259453167182,Stable Demand,MEDIUM
Bridgestone e6 Straight Distance NFL San Dieg,Electronics,2017-02-16,1,4.142857142857143,4.5,3.7259887005649714,Linear Regression,3.7259887005649714,1.4794588306788017,1.948966118723984,38.6561840053817,-0.015606259453167182,Stable Demand,MEDIUM
Bridgestone e6 Straight Distance NFL San Dieg,Electronics,2017-02-25,3,3.7142857142857144,3.7142857142857144,3.681842357196043,Linear Regression,3.681842357196043,1.4794588306788017,1.948966118723984,38.6561840053817,-0.015606259453167182,Stable Demand,MEDIUM
Bridgestone e6 Straight Distance NFL San Dieg,Electronics,2017-03-05,7,3.4285714285714284,3.5357142857142856,3.671811820962695,Linear Regression,3.671811820962695,1.4794588306788017,1.948966118723984,38.6561840053817,-0.015606259453167182,Stable Demand,MEDIUM
Bridgestone e6 Straight Distance NFL San Dieg,Electronics,2017-03-08,2,4.142857142857143,4.428571428571429,3.728591352859135,Linear Regression,3.728591352859135,1.4794588306788017,1.948966118723984,38.6561840053817,-0.015606259453167182,Stable Demand,MEDIUM
Bridgestone e6 Straight Distance NFL San Dieg,Electronics,2017-03-10,4,4.0,3.892857142857143,3.7015560165975105,Linear Regression,3.7015560165975105,1.4794588306788017,1.948966118723984,38.6561840053817,-0.015606259453167182,Stable Demand,MEDIUM
Bridgestone e6 Straight Distance NFL San Dieg,Electronics,2017-03-18,8,4.0,3.892857142857143,3.707966119131717,Linear Regression,3.707966119131717,1.4794588306788017,1.948966118723984,38.6561840053817,-0.015606259453167182,Stable Demand,MEDIUM
Bridgestone e6 Straight Distance NFL San Dieg,Electronics,2017-03-25,5,4.714285714285714,4.892857142857143,3.780124477094174,Linear Regression,3.780124477094174,1.4794588306788017,1.948966118723984,38.6561840053817,-0.015606259453167182,Stable Demand,MEDIUM
Bridgestone e6 Straight Distance NFL San Dieg,Electronics,2017-03-26,5,4.285714285714286,4.964285714285714,3.8020643594414087,Linear Regression,3.8020643594414087,1.4794588306788017,1.948966118723984,38.6561840053817,-0.015606259453167182,Stable Demand,MEDIUM
Bridgestone e6 Straight Distance NFL San Dieg,Electronics,2017-03-27,2,4.857142857142857,5.142857142857143,3.8236868517898963,Linear Regression,3.8236868517898963,1.4794588306788017,1.948966118723984,38.6561840053817,-0.015606259453167182,Stable Demand,MEDIUM
Bridgestone e6 Straight Distance NFL San Dieg,Electronics,2017-03-28,2,4.714285714285714,4.428571428571429,3.796217023394724,Linear Regression,3.796217023394724,1.4794588306788017,1.948966118723984,38.6561840053817,-0.015606259453167182,Stable Demand,MEDIUM
Bridgestone e6 Straight Distance NFL San Dieg,Electronics,2017-03-31,4,4.0,3.75,3.7691320233040386,Linear Regression,3.7691320233040386,1.4794588306788017,1.948966118723984,38.6561840053817,-0.015606259453167182,Stable Demand,MEDIUM
Bridgestone e6 Straight Distance NFL San Dieg,Electronics,2017-04-01,4,4.285714285714286,3.75,3.7746832963301555,Linear Regression,3.7746832963301555,1.4794588306788017,1.948966118723984,38.6561840053817,-0.015606259453167182,Stable Demand,MEDIUM
Bridgestone e6 Straight Distance NFL San Dieg,Electronics,2017-04-05,8,4.285714285714286,3.6785714285714284,3.780152869542687,Linear Regression,3.780152869542687,1.4794588306788017,1.948966118723984,38.6561840053817,-0.015606259453167182,Stable Demand,MEDIUM
Bridgestone e6 Straight Distance NFL San Dieg,Electronics,2017-04-07,5,4.285714285714286,4.607142857142857,3.8495421686746987,Linear Regression,3.8495421686746987,1.4794588306788017,1.948966118723984,38.6561840053817,-0.015606259453167182,Stable Demand,MEDIUM
Bridgestone e6 Straight Distance NFL San Dieg,Electronics,2017-04-09,5,4.285714285714286,4.785714285714286,3.8701513944223107,Linear Regression,3.8701513944223107,1.4794588306788017,1.948966118723984,38.6561840053817,-0.015606259453167182,Stable Demand,MEDIUM
Bridgestone e6 Straight Distance NFL San Dieg,Electronics,2017-04-16,1,4.285714285714286,4.964285714285714,3.890469866565484,Linear Regression,3.890469866565484,1.4794588306788017,1.948966118723984,38.6561840053817,-0.015606259453167182,Stable Demand,MEDIUM
Bridgestone e6 Straight Distance NFL San Dieg,Electronics,2017-04-21,4,4.142857142857143,4.142857142857143,3.847261434217956,Linear Regression,3.847261434217956,1.4794588306788017,1.948966118723984,38.6561840053817,-0.015606259453167182,Stable Demand,MEDIUM
Bridgestone e6 Straight Distance NFL Tennesse,Electronics,2016-11-17,1,2.2857142857142856,2.3214285714285716,3.743054187192118,Linear Regression,3.743054187192118,1.2812950606849363,1.7290941033740208,30.8735944885672,-0.018509200399957182,Stable Demand,MEDIUM
Bridgestone e6 Straight Distance NFL Tennesse,Electronics,2016-11-18,4,2.2857142857142856,2.0,3.681818181818182,Linear Regression,3.681818181818182,1.2812950606849363,1.7290941033740208,30.8735944885672,-0.018509200399957182,Stable Demand,MEDIUM
Bridgestone e6 Straight Distance NFL Tennesse,Electronics,2016-11-19,4,2.5714285714285716,2.4285714285714284,3.6895865434001034,Linear Regression,3.6895865434001034,1.2812950606849363,1.7290941033740208,30.8735944885672,-0.018509200399957182,Stable Demand,MEDIUM
Bridgestone e6 Straight Distance NFL Tennesse,Electronics,2016-11-21,1,2.5714285714285716,2.7857142857142856,3.697200533231765,Linear Regression,3.697200533231765,1.2812950606849363,1.7290941033740208,30.8735944885672,-0.018509200399957182,Stable Demand,MEDIUM
Bridgestone e6 Straight Distance NFL Tennesse,Electronics,2016-11-26,4,2.4285714285714284,2.392857142857143,3.6376247567635422,Linear Regression,3.6376247567635422,1.2812950606849363,1.7290941033740208,30.8735944885672,-0.018509200399957182,Stable Demand,MEDIUM
Bridgestone e6 Straight Distance NFL Tennesse,Electronics,2016-11-30,6,2.4285714285714284,2.7857142857142856,3.645872129112352,Linear Regression,3.645872129112352,1.2812950606849363,1.7290941033740208,30.8735944885672,-0.018509200399957182,Stable Demand,MEDIUM
Bridgestone e6 Straight Distance NFL Tennesse,Electronics,2016-12-06,4,3.142857142857143,3.6785714285714284,3.698158379373849,Linear Regression,3.698158379373849,1.2812950606849363,1.7290941033740208,30.8735944885672,-0.018509200399957182,Stable Demand,MEDIUM
Bridgestone e6 Straight Distance NFL Tennesse,Electronics,2016-12-09,5,3.4285714285714284,3.892857142857143,3.7054823629409266,Linear Regression,3.7054823629409266,1.2812950606849363,1.7290941033740208,30.8735944885672,-0.018509200399957182,Stable Demand,MEDIUM
Bridgestone e6 Straight Distance NFL Tennesse,Electronics,2016-12-10,5,4.0,4.285714285714286,3.7345223082928003,Linear Regression,3.7345223082928003,1.2812950606849363,1.7290941033740208,30.8735944885672,-0.018509200399957182,Stable Demand,MEDIUM
Bridgestone e6 Straight Distance NFL Tennesse,Electronics,2016-12-11,3,4.142857142857143,4.535714285714286,3.763007840342124,Linear Regression,3.763007840342124,1.2812950606849363,1.7290941033740208,30.8735944885672,-0.018509200399957182,Stable Demand,MEDIUM
Bridgestone e6 Straight Distance NFL Tennesse,Electronics,2016-12-15,2,4.0,4.25,3.7477085781433606,Linear Regression,3.7477085781433606,1.2812950606849363,1.7290941033740208,30.8735944885672,-0.018509200399957182,Stable Demand,MEDIUM
Bridgestone e6 Straight Distance NFL Tennesse,Electronics,2016-12-26,5,4.142857142857143,3.75,3.711188607962802,Linear Regression,3.711188607962802,1.2812950606849363,1.7290941033740208,30.8735944885672,-0.018509200399957182,Stable Demand,MEDIUM
Bridgestone e6 Straight Distance NFL Tennesse,Electronics,2016-12-28,5,4.285714285714286,3.9642857142857144,3.739520441607728,Linear Regression,3.739520441607728,1.2812950606849363,1.7290941033740208,30.8735944885672,-0.018509200399957182,Stable Demand,MEDIUM
Bridgestone e6 Straight Distance NFL Tennesse,Electronics,2016-12-29,1,4.142857142857143,4.142857142857143,3.76732278985095,Linear Regression,3.76732278985095,1.2812950606849363,1.7290941033740208,30.8735944885672,-0.018509200399957182,Stable Demand,MEDIUM
Bridgestone e6 Straight Distance NFL Tennesse,Electronics,2017-01-01,5,3.7142857142857144,3.357142857142857,3.7099515929303166,Linear Regression,3.7099515929303166,1.2812950606849363,1.7290941033740208,30.8735944885672,-0.018509200399957182,Stable Demand,MEDIUM
Bridgestone e6 Straight Distance NFL Tennesse,Electronics,2017-01-02,3,3.7142857142857144,3.6785714285714284,3.737844611528822,Linear Regression,3.737844611528822,1.2812950606849363,1.7290941033740208,30.8735944885672,-0.018509200399957182,Stable Demand,MEDIUM
